"ID","Adoption","Died","Euthanasia","Return_to_owner","Transfer"
656,0.102,0.017,0.032,0.177,0.672
657,0.024,0.066,0.17,0.105,0.635
658,0.59,0,0.012,0.363,0.035
659,0.708,0,0.014,0.016,0.262
660,0.584,0,0.043,0.266,0.107
661,0.002,0.047,0.053,0.013,0.885
662,0.705,0,0.018,0.059,0.218
663,0.443,0,0.013,0.144,0.4
664,0.319,0.018,0.045,0.499,0.119
665,0.553,0,0.007,0.344,0.096
666,0.826,0,0,0.138,0.036
667,0.264,0.003,0.195,0.326,0.212
668,0.567,0.001,0.014,0.267,0.151
669,0.555,0,0.022,0.311,0.112
670,0.68,0,0.014,0.227,0.079
671,0.206,0.018,0.015,0.019,0.742
672,0.36,0,0.017,0.149,0.474
673,0.003,0.025,0.082,0.019,0.871
674,0.419,0.001,0.073,0.32,0.187
675,0.309,0,0.066,0.186,0.439
676,0.002,0.018,0.093,0.016,0.871
677,0.007,0.064,0.144,0.009,0.776
678,0.341,0,0.176,0.134,0.349
679,0.128,0.012,0.17,0.186,0.504
680,0.344,0.007,0.13,0.191,0.328
681,0.151,0.007,0.063,0.241,0.538
682,0.651,0,0.071,0.24,0.038
683,0.743,0.001,0.009,0.068,0.179
684,0.702,0.003,0.001,0.177,0.117
685,0.397,0,0.063,0.435,0.105
686,0.682,0,0.02,0.13,0.168
687,0.002,0.013,0.071,0.005,0.909
688,0.787,0.004,0.018,0.063,0.128
689,0.369,0.001,0.039,0.336,0.255
690,0.78,0.006,0.017,0.023,0.174
691,0.362,0,0.073,0.256,0.309
692,0.454,0.001,0.008,0.171,0.366
693,0.455,0,0.071,0.389,0.085
694,0.237,0,0.041,0.426,0.296
695,0.4,0.009,0.077,0.299,0.215
696,0,0.043,0.197,0.014,0.746
697,0.214,0,0.125,0.332,0.329
698,0.003,0.023,0.13,0.016,0.828
699,0.133,0.019,0.038,0.197,0.613
700,0.044,0.005,0.068,0.41,0.473
701,0.266,0.021,0.327,0.115,0.271
702,0.799,0,0.002,0.088,0.111
703,0.169,0.032,0.051,0.02,0.728
704,0.456,0.004,0.056,0.017,0.467
705,0.221,0,0.016,0.134,0.629
706,0.774,0.005,0.011,0.039,0.171
707,0.591,0,0.042,0.229,0.138
708,0.139,0.008,0.046,0.213,0.594
709,0.408,0,0.006,0.547,0.039
710,0.503,0,0.01,0.368,0.119
711,0.388,0,0.046,0.345,0.221
712,0.911,0,0.008,0.021,0.06
713,0,0.037,0.056,0.006,0.901
714,0.44,0,0.041,0.363,0.156
715,0.183,0,0.027,0.257,0.533
716,0.581,0,0.007,0.343,0.069
717,0.932,0,0.011,0.032,0.025
718,0,0.012,0.074,0.005,0.909
719,0.263,0,0.104,0.41,0.223
720,0.641,0.001,0.01,0.056,0.292
721,0.283,0.001,0.01,0.169,0.537
722,0.107,0.001,0.004,0.025,0.863
723,0.943,0,0.003,0.021,0.033
724,0.309,0.001,0.061,0.307,0.322
725,0.872,0,0.009,0.022,0.097
726,0.488,0,0.018,0.375,0.119
727,0.28,0.001,0.079,0.439,0.201
728,0.238,0.001,0.046,0.576,0.139
729,0.939,0,0.003,0.029,0.029
730,0.777,0.001,0.024,0.023,0.175
731,0.036,0.059,0.266,0.016,0.623
732,0.35,0,0.044,0.419,0.187
733,0.008,0.069,0.303,0.014,0.606
734,0.414,0.001,0.02,0.474,0.091
735,0.079,0.001,0.043,0.436,0.441
736,0.799,0,0.014,0.017,0.17
737,0.085,0.005,0.162,0.556,0.192
738,0.478,0.018,0.101,0.099,0.304
739,0.002,0.022,0.081,0.01,0.885
740,0.852,0.001,0.016,0.059,0.072
741,0.213,0.002,0.172,0.205,0.408
742,0.676,0.001,0.098,0.166,0.059
743,0.292,0.001,0.014,0.141,0.552
744,0.172,0.066,0.03,0.023,0.709
745,0.56,0,0.008,0.093,0.339
746,0.01,0.007,0.066,0.058,0.859
747,0.721,0,0.002,0.186,0.091
748,0.261,0,0.178,0.304,0.257
749,0.481,0,0.045,0.238,0.236
750,0.02,0.014,0.141,0.008,0.817
751,0.458,0.001,0.022,0.403,0.116
752,0,0.013,0.082,0.003,0.902
753,0.071,0.024,0.133,0.29,0.482
754,0.718,0,0.003,0.221,0.058
755,0.631,0,0.02,0.289,0.06
756,0.504,0.002,0.023,0.355,0.116
757,0.016,0.009,0.101,0.452,0.422
758,0.125,0.001,0.161,0.563,0.15
759,0.33,0,0.076,0.264,0.33
760,0.294,0,0.002,0.022,0.682
761,0.576,0.001,0.023,0.133,0.267
762,0.556,0.011,0.038,0.03,0.365
763,0.001,0.022,0.15,0.007,0.82
764,0.006,0.01,0.127,0.029,0.828
765,0.001,0.018,0.13,0.014,0.837
766,0.829,0.001,0.05,0.027,0.093
767,0.001,0.014,0.061,0.005,0.919
768,0.33,0.011,0.193,0.216,0.25
769,0.003,0.017,0.056,0.01,0.914
770,0,0.02,0.059,0.006,0.915
771,0.835,0,0.003,0.063,0.099
772,0.001,0.125,0.321,0.008,0.545
773,0.293,0.001,0.027,0.535,0.144
774,0.663,0,0.013,0.222,0.102
775,0.006,0.011,0.14,0.014,0.829
776,0.653,0.003,0.009,0.092,0.243
777,0.044,0.017,0.072,0.451,0.416
778,0.185,0,0.045,0.425,0.345
779,0.421,0,0.039,0.474,0.066
780,0.151,0.09,0.028,0.021,0.71
781,0.533,0,0.055,0.316,0.096
782,0.246,0.003,0.078,0.439,0.234
783,0.389,0.001,0.071,0.195,0.344
784,0.467,0,0.017,0.413,0.103
785,0.023,0.024,0.092,0.059,0.802
786,0.537,0,0.021,0.205,0.237
787,0.055,0.004,0.097,0.303,0.541
788,0.426,0,0.097,0.362,0.115
789,0.283,0,0.032,0.565,0.12
790,0.628,0,0.009,0.213,0.15
791,0.3,0.001,0.052,0.088,0.559
792,0.103,0.008,0.056,0.292,0.541
793,0.627,0,0.022,0.125,0.226
794,0.28,0,0.043,0.483,0.194
795,0.191,0.001,0.039,0.524,0.245
796,0.139,0.006,0.067,0.374,0.414
797,0.451,0,0.028,0.3,0.221
798,0.57,0,0.024,0.269,0.137
799,0.54,0,0.027,0.357,0.076
800,0.455,0.003,0.012,0.449,0.081
801,0.745,0.001,0.003,0.049,0.202
802,0.235,0,0.108,0.438,0.219
803,0.492,0,0.019,0.022,0.467
804,0.51,0,0.011,0.35,0.129
805,0.506,0.004,0.066,0.203,0.221
806,0.077,0.201,0.189,0.02,0.513
807,0.669,0.026,0.018,0.065,0.222
808,0.772,0,0.002,0.18,0.046
809,0.054,0.072,0.095,0.364,0.415
810,0.003,0.034,0.053,0.015,0.895
811,0.323,0,0.06,0.273,0.344
812,0.446,0,0.03,0.238,0.286
813,0.584,0,0.011,0.319,0.086
814,0.231,0,0.066,0.135,0.568
815,0.316,0.001,0.04,0.446,0.197
816,0.397,0.001,0.04,0.286,0.276
817,0.783,0,0,0.146,0.071
818,0.263,0.005,0.041,0.588,0.103
819,0.474,0,0.009,0.034,0.483
820,0.253,0.001,0.014,0.086,0.646
821,0.024,0.02,0.072,0.072,0.812
822,0.078,0.077,0.101,0.02,0.724
823,0.001,0.031,0.063,0.013,0.892
824,0.17,0,0.019,0.122,0.689
825,0.525,0,0.024,0.272,0.179
826,0.458,0.116,0.023,0.059,0.344
827,0.11,0.045,0.234,0.009,0.602
828,0.548,0,0.05,0.178,0.224
829,0.321,0,0.029,0.418,0.232
830,0.002,0.062,0.026,0.061,0.849
831,0.933,0,0.003,0.035,0.029
832,0.446,0,0.012,0.3,0.242
833,0.225,0.047,0.056,0.049,0.623
834,0.726,0,0.014,0.062,0.198
835,0.123,0,0.101,0.628,0.148
836,0.184,0,0.046,0.19,0.58
837,0.429,0.003,0.056,0.397,0.115
838,0.011,0.023,0.501,0.04,0.425
839,0.01,0.039,0.148,0.007,0.796
840,0.483,0.007,0.027,0.344,0.139
841,0.724,0,0.01,0.021,0.245
842,0.672,0,0.016,0.015,0.297
843,0.208,0,0.097,0.307,0.388
844,0.405,0.017,0.021,0.441,0.116
845,0.917,0,0.007,0.032,0.044
846,0.245,0.002,0.108,0.492,0.153
847,0.732,0.001,0.019,0.014,0.234
848,0.001,0.02,0.205,0.006,0.768
849,0.354,0,0.082,0.307,0.257
850,0.54,0,0.029,0.381,0.05
851,0.587,0,0.01,0.304,0.099
852,0.372,0,0.072,0.366,0.19
853,0.031,0.006,0.119,0.085,0.759
854,0.389,0,0.065,0.425,0.121
855,0.798,0,0,0.109,0.093
856,0.001,0.018,0.071,0.009,0.901
857,0.599,0,0.007,0.193,0.201
858,0.053,0.003,0.122,0.185,0.637
859,0.72,0,0.009,0.028,0.243
860,0.481,0,0.03,0.361,0.128
861,0.001,0.006,0.03,0.005,0.958
862,0.278,0,0.101,0.354,0.267
863,0.578,0,0.012,0.061,0.349
864,0,0.02,0.1,0.016,0.864
865,0,0.015,0.095,0.01,0.88
866,0.35,0,0.102,0.255,0.293
867,0.002,0.014,0.04,0.008,0.936
868,0.515,0,0.011,0.366,0.108
869,0.005,0.1,0.122,0.014,0.759
870,0.573,0,0.002,0.319,0.106
871,0.438,0.001,0.021,0.298,0.242
872,0.307,0,0.054,0.324,0.315
873,0.39,0.004,0.037,0.43,0.139
874,0.595,0.002,0.014,0.016,0.373
875,0.435,0.006,0.031,0.412,0.116
876,0.377,0.002,0.094,0.415,0.112
877,0.921,0.001,0.003,0.022,0.053
878,0.294,0.002,0.024,0.233,0.447
879,0.277,0.001,0.054,0.468,0.2
880,0.145,0.003,0.088,0.453,0.311
881,0.791,0,0.013,0.027,0.169
882,0.847,0.005,0.025,0.038,0.085
883,0.399,0.001,0.024,0.436,0.14
884,0.268,0,0.049,0.46,0.223
885,0.908,0,0.014,0.023,0.055
886,0.419,0,0.02,0.427,0.134
887,0.238,0,0.021,0.226,0.515
888,0.842,0.001,0.008,0.02,0.129
889,0.927,0.001,0.007,0.03,0.035
890,0.001,0.004,0.032,0.004,0.959
891,0.03,0.006,0.095,0.381,0.488
892,0.064,0.002,0.056,0.275,0.603
893,0.902,0,0.008,0.029,0.061
894,0.085,0.002,0.286,0.442,0.185
895,0,0.014,0.584,0.031,0.371
896,0.557,0.034,0.025,0.036,0.348
897,0.9,0.001,0.005,0.05,0.044
898,0.605,0,0.022,0.21,0.163
899,0.065,0.044,0.272,0.018,0.601
900,0.001,0.028,0.097,0.007,0.867
901,0.785,0.003,0.004,0.019,0.189
902,0.532,0,0.018,0.26,0.19
903,0.008,0.026,0.117,0.007,0.842
904,0.83,0.007,0.007,0.038,0.118
905,0.69,0.001,0.024,0.019,0.266
906,0.628,0,0.006,0.163,0.203
907,0.503,0,0.029,0.249,0.219
908,0,0.007,0.077,0.004,0.912
909,0.363,0.002,0.06,0.325,0.25
910,0.162,0.001,0.036,0.185,0.616
911,0.071,0.001,0.028,0.029,0.871
912,0.001,0.01,0.135,0.005,0.849
913,0.286,0.001,0.041,0.464,0.208
914,0.155,0.025,0.064,0.028,0.728
915,0.023,0.012,0.065,0.026,0.874
916,0.204,0,0.052,0.189,0.555
917,0.086,0,0.03,0.192,0.692
918,0,0.015,0.042,0.035,0.908
919,0.005,0.021,0.148,0.006,0.82
920,0.279,0.004,0.041,0.591,0.085
921,0.72,0,0,0.203,0.077
922,0.543,0,0.007,0.36,0.09
923,0.536,0.001,0.031,0.143,0.289
924,0.365,0.03,0.029,0.023,0.553
925,0.933,0,0.003,0.024,0.04
926,0.667,0,0.007,0.053,0.273
927,0.745,0,0.037,0.16,0.058
928,0.302,0,0.066,0.377,0.255
929,0.332,0,0.034,0.426,0.208
930,0.652,0.001,0.015,0.145,0.187
931,0.001,0.062,0.061,0.013,0.863
932,0.195,0,0.069,0.209,0.527
933,0.733,0.002,0.025,0.05,0.19
934,0.419,0.002,0.042,0.199,0.338
935,0.001,0.018,0.21,0.009,0.762
936,0.667,0.001,0.005,0.178,0.149
937,0.444,0.002,0.026,0.247,0.281
938,0,0.027,0.104,0.016,0.853
939,0.456,0.013,0.062,0.018,0.451
940,0.301,0,0.033,0.176,0.49
941,0.301,0,0.042,0.364,0.293
942,0.315,0.003,0.034,0.16,0.488
943,0.31,0,0.081,0.244,0.365
944,0.003,0.031,0.053,0.013,0.9
945,0.299,0.006,0.094,0.524,0.077
946,0.443,0,0.017,0.464,0.076
947,0.211,0,0.232,0.306,0.251
948,0.073,0.009,0.092,0.41,0.416
949,0.059,0,0.359,0.34,0.242
950,0.84,0,0.01,0.046,0.104
951,0.21,0.001,0.104,0.477,0.208
952,0.013,0.008,0.129,0.09,0.76
953,0.944,0,0,0.032,0.024
954,0.273,0,0.076,0.456,0.195
955,0.275,0,0.04,0.488,0.197
956,0.635,0,0.015,0.206,0.144
957,0.458,0.001,0.007,0.098,0.436
958,0.003,0.055,0.07,0.005,0.867
959,0.874,0.002,0.001,0.056,0.067
960,0.125,0.029,0.027,0.017,0.802
961,0.579,0,0.007,0.21,0.204
962,0.011,0.041,0.526,0.086,0.336
963,0.014,0.031,0.129,0.008,0.818
964,0.576,0.002,0.014,0.188,0.22
965,0.725,0,0.009,0.192,0.074
966,0.193,0,0.068,0.548,0.191
967,0.693,0.002,0.001,0.093,0.211
968,0.892,0,0.007,0.035,0.066
969,0.702,0,0,0.056,0.242
970,0.283,0.004,0.126,0.454,0.133
971,0.361,0.007,0.04,0.454,0.138
972,0.321,0.008,0.035,0.457,0.179
973,0.017,0.01,0.105,0.049,0.819
974,0.787,0,0.001,0.029,0.183
975,0.637,0.002,0.005,0.021,0.335
976,0.563,0.001,0.045,0.3,0.091
977,0.818,0,0.005,0.016,0.161
978,0.819,0,0,0.105,0.076
979,0.716,0,0.019,0.043,0.222
980,0.711,0,0.012,0.059,0.218
981,0.278,0.035,0.04,0.041,0.606
982,0.253,0,0.069,0.397,0.281
983,0.422,0,0.023,0.147,0.408
984,0.57,0.001,0.011,0.36,0.058
985,0.24,0.015,0.075,0.245,0.425
986,0.552,0.004,0.013,0.165,0.266
987,0.804,0.007,0.012,0.028,0.149
988,0.487,0,0.012,0.129,0.372
989,0,0.017,0.033,0.017,0.933
990,0.639,0,0.028,0.191,0.142
991,0.579,0,0.029,0.192,0.2
992,0.004,0.02,0.088,0.021,0.867
993,0.313,0.001,0.064,0.389,0.233
994,0.891,0,0.017,0.032,0.06
995,0.052,0.003,0.163,0.465,0.317
996,0.788,0,0.025,0.136,0.051
997,0.003,0.019,0.118,0.013,0.847
998,0.521,0.002,0.037,0.373,0.067
999,0.533,0,0.016,0.09,0.361
1000,0.177,0.001,0.023,0.396,0.403
1001,0.152,0.012,0.172,0.471,0.193
1002,0.618,0.001,0.021,0.323,0.037
1003,0.727,0,0.011,0.131,0.131
1004,0.502,0.001,0.028,0.417,0.052
1005,0.863,0.001,0.01,0.019,0.107
1006,0.908,0,0.002,0.055,0.035
1007,0.524,0,0.03,0.37,0.076
1008,0.648,0.001,0.011,0.192,0.148
1009,0.317,0.002,0.031,0.551,0.099
1010,0,0.03,0.496,0.014,0.46
1011,0.325,0.002,0.035,0.35,0.288
1012,0.23,0,0.047,0.477,0.246
1013,0.88,0,0.023,0.029,0.068
1014,0.594,0,0.007,0.058,0.341
1015,0.099,0.003,0.027,0.035,0.836
1016,0.399,0.003,0.054,0.358,0.186
1017,0.068,0.01,0.168,0.474,0.28
1018,0.123,0.001,0.087,0.612,0.177
1019,0.008,0.025,0.145,0.009,0.813
1020,0.73,0.003,0.013,0.051,0.203
1021,0.424,0.001,0.035,0.19,0.35
1022,0.803,0,0.006,0.064,0.127
1023,0.553,0,0.002,0.297,0.148
1024,0.448,0.001,0.02,0.144,0.387
1025,0.251,0,0.051,0.53,0.168
1026,0.647,0.001,0.007,0.25,0.095
1027,0.098,0.004,0.066,0.298,0.534
1028,0.256,0.001,0.067,0.382,0.294
1029,0.068,0.003,0.031,0.122,0.776
1030,0.118,0.004,0.024,0.119,0.735
1031,0.284,0.001,0.033,0.519,0.163
1032,0.538,0,0.045,0.192,0.225
1033,0.091,0.038,0.323,0.05,0.498
1034,0.303,0.003,0.035,0.479,0.18
1035,0.545,0.001,0.018,0.233,0.203
1036,0.332,0,0.053,0.447,0.168
1037,0.563,0.001,0.011,0.335,0.09
1038,0.898,0,0.003,0.069,0.03
1039,0.209,0.057,0.046,0.035,0.653
1040,0.758,0,0.03,0.14,0.072
1041,0.407,0.025,0.078,0.224,0.266
1042,0.027,0.015,0.179,0.041,0.738
1043,0.157,0.007,0.059,0.112,0.665
1044,0.059,0.002,0.149,0.457,0.333
1045,0.277,0.001,0.053,0.098,0.571
1046,0.041,0.013,0.265,0.06,0.621
1047,0.734,0,0.014,0.14,0.112
1048,0.247,0,0.055,0.479,0.219
1049,0.255,0.001,0.01,0.072,0.662
1050,0.362,0.001,0.082,0.443,0.112
1051,0.312,0.002,0.091,0.35,0.245
1052,0.03,0.001,0.069,0.332,0.568
1053,0.839,0,0.006,0.099,0.056
1054,0.375,0,0.048,0.366,0.211
1055,0.036,0.014,0.228,0.054,0.668
1056,0.596,0,0.013,0.139,0.252
1057,0.866,0,0.008,0.021,0.105
1058,0.024,0.001,0.131,0.583,0.261
1059,0.212,0.031,0.14,0.06,0.557
1060,0.092,0.052,0.024,0.035,0.797
1061,0.003,0.015,0.083,0.015,0.884
1062,0.396,0,0.063,0.406,0.135
1063,0.307,0,0.073,0.484,0.136
1064,0,0.047,0.024,0.012,0.917
1065,0.871,0.004,0.013,0.026,0.086
1066,0.925,0.001,0.008,0.046,0.02
1067,0.121,0.051,0.183,0.48,0.165
1068,0.741,0,0.007,0.099,0.153
1069,0,0.027,0.065,0.002,0.906
1070,0.538,0,0.008,0.377,0.077
1071,0.688,0.006,0.013,0.041,0.252
1072,0.361,0.12,0.202,0.017,0.3
1073,0.424,0,0.045,0.459,0.072
1074,0.186,0.002,0.055,0.469,0.288
1075,0.757,0,0.02,0.145,0.078
1076,0.628,0.003,0.007,0.045,0.317
1077,0.288,0,0.069,0.3,0.343
1078,0.128,0.003,0.107,0.487,0.275
1079,0.925,0,0.01,0.027,0.038
1080,0.347,0,0.034,0.488,0.131
1081,0.131,0.021,0.049,0.036,0.763
1082,0.076,0.046,0.046,0.032,0.8
1083,0.896,0,0.006,0.054,0.044
1084,0.003,0.037,0.062,0.074,0.824
1085,0.382,0.004,0.052,0.434,0.128
1086,0.296,0.001,0.101,0.323,0.279
1087,0.251,0.002,0.095,0.449,0.203
1088,0.032,0.007,0.112,0.09,0.759
1089,0.042,0.001,0.1,0.46,0.397
1090,0.003,0.014,0.054,0.019,0.91
1091,0.504,0,0.072,0.342,0.082
1092,0.626,0,0.023,0.201,0.15
1093,0.161,0.052,0.028,0.026,0.733
1094,0.21,0.056,0.077,0.366,0.291
1095,0.166,0.007,0.073,0.222,0.532
1096,0.463,0.002,0.025,0.398,0.112
1097,0.005,0.012,0.048,0.016,0.919
1098,0.115,0,0.111,0.587,0.187
1099,0.033,0.001,0.166,0.48,0.32
1100,0.269,0.009,0.09,0.447,0.185
1101,0.017,0.023,0.256,0.011,0.693
1102,0.322,0.007,0.111,0.355,0.205
1103,0,0.022,0.073,0.005,0.9
1104,0.52,0,0.025,0.193,0.262
1105,0,0.015,0.137,0.018,0.83
1106,0.388,0.002,0.063,0.32,0.227
1107,0.42,0.001,0.041,0.362,0.176
1108,0.338,0,0.032,0.549,0.081
1109,0.815,0,0.006,0.061,0.118
1110,0.001,0.02,0.151,0.003,0.825
1111,0.835,0,0.003,0.086,0.076
1112,0.197,0.003,0.057,0.228,0.515
1113,0.608,0,0.001,0.303,0.088
1114,0.31,0,0.064,0.347,0.279
1115,0.023,0.026,0.403,0.124,0.424
1116,0.213,0,0.123,0.45,0.214
1117,0.127,0.005,0.043,0.134,0.691
1118,0.36,0,0.019,0.549,0.072
1119,0.638,0,0.016,0.191,0.155
1120,0.404,0.001,0.047,0.447,0.101
1121,0.117,0.049,0.088,0.022,0.724
1122,0.57,0.003,0.021,0.043,0.363
1123,0.003,0.018,0.1,0.013,0.866
1124,0.746,0.061,0.008,0.028,0.157
1125,0.488,0,0.002,0.271,0.239
1126,0.643,0.006,0.027,0.062,0.262
1127,0.041,0.002,0.057,0.236,0.664
1128,0.516,0.002,0.105,0.217,0.16
1129,0.537,0,0.015,0.177,0.271
1130,0.246,0,0.041,0.445,0.268
1131,0.567,0.004,0.015,0.373,0.041
1132,0.105,0.083,0.013,0.026,0.773
1133,0.707,0.001,0.008,0.03,0.254
1134,0.034,0.02,0.194,0.159,0.593
1135,0.007,0.034,0.082,0.008,0.869
1136,0,0.018,0.118,0.007,0.857
1137,0.123,0.018,0.319,0.049,0.491
1138,0.75,0,0.005,0.065,0.18
1139,0.665,0,0.011,0.188,0.136
1140,0.22,0.001,0.017,0.114,0.648
1141,0.169,0,0.006,0.117,0.708
1142,0.84,0,0,0.133,0.027
1143,0.627,0,0.008,0.111,0.254
1144,0.047,0.004,0.068,0.448,0.433
1145,0.004,0.02,0.624,0.01,0.342
1146,0.659,0,0.001,0.106,0.234
1147,0.225,0.001,0.1,0.438,0.236
1148,0.8,0,0,0.04,0.16
1149,0.361,0,0.087,0.378,0.174
1150,0.202,0,0.068,0.147,0.583
1151,0.752,0.004,0.025,0.019,0.2
1152,0.427,0,0.061,0.28,0.232
1153,0.897,0.001,0.008,0.029,0.065
1154,0.31,0.025,0.018,0.032,0.615
1155,0.189,0,0.11,0.457,0.244
1156,0.382,0,0.019,0.203,0.396
1157,0.179,0,0.096,0.477,0.248
1158,0.218,0.006,0.098,0.52,0.158
1159,0.311,0.002,0.062,0.508,0.117
1160,0.344,0.018,0.041,0.124,0.473
1161,0.516,0,0.021,0.042,0.421
1162,0.904,0.001,0.004,0.057,0.034
1163,0.1,0.002,0.178,0.476,0.244
1164,0.404,0,0.016,0.519,0.061
1165,0.473,0.006,0.129,0.339,0.053
1166,0.732,0.001,0.01,0.174,0.083
1167,0.078,0.011,0.217,0.17,0.524
1168,0.285,0.001,0.059,0.436,0.219
1169,0.103,0.001,0.111,0.486,0.299
1170,0.001,0.014,0.076,0.006,0.903
1171,0.501,0,0.02,0.338,0.141
1172,0.486,0.022,0.128,0.065,0.299
1173,0.575,0,0.015,0.102,0.308
1174,0,0.014,0.075,0.005,0.906
1175,0.679,0.001,0.013,0.201,0.106
1176,0.91,0.001,0.013,0.015,0.061
1177,0.812,0.002,0.017,0.051,0.118
1178,0.682,0.001,0.02,0.24,0.057
1179,0.701,0.008,0.02,0.11,0.161
1180,0.009,0.03,0.149,0.017,0.795
1181,0.009,0.025,0.291,0.051,0.624
1182,0.579,0,0.019,0.248,0.154
1183,0.871,0,0.008,0.08,0.041
1184,0.599,0.001,0.015,0.027,0.358
1185,0.824,0.001,0.026,0.036,0.113
1186,0.004,0.045,0.04,0.058,0.853
1187,0.381,0,0.017,0.171,0.431
1188,0.038,0.008,0.092,0.416,0.446
1189,0.248,0.003,0.059,0.584,0.106
1190,0.002,0.119,0.055,0.013,0.811
1191,0.839,0,0.001,0.078,0.082
1192,0,0.014,0.064,0.003,0.919
1193,0.039,0.003,0.161,0.308,0.489
1194,0.424,0,0.101,0.358,0.117
1195,0.069,0.024,0.184,0.375,0.348
1196,0.326,0,0.031,0.517,0.126
1197,0.252,0.001,0.02,0.485,0.242
1198,0.374,0.001,0.077,0.375,0.173
1199,0.51,0.023,0.03,0.267,0.17
1200,0.694,0.029,0.042,0.175,0.06
1201,0.007,0.023,0.145,0.016,0.809
1202,0.43,0,0.004,0.061,0.505
1203,0.805,0,0.004,0.037,0.154
1204,0.005,0.013,0.063,0.009,0.91
1205,0.002,0.025,0.04,0.013,0.92
1206,0.585,0,0.029,0.192,0.194
1207,0.258,0.006,0.29,0.088,0.358
1208,0.654,0,0.013,0.14,0.193
1209,0.191,0.008,0.07,0.276,0.455
1210,0.476,0.003,0.24,0.188,0.093
1211,0.611,0,0.017,0.111,0.261
1212,0.92,0.001,0.004,0.039,0.036
1213,0.483,0,0.005,0.104,0.408
1214,0.011,0.059,0.076,0.011,0.843
1215,0.928,0.002,0.011,0.021,0.038
1216,0.457,0.01,0.054,0.34,0.139
1217,0.281,0,0.062,0.235,0.422
1218,0.156,0.021,0.018,0.026,0.779
1219,0.252,0,0.112,0.379,0.257
1220,0.022,0.008,0.49,0.021,0.459
1221,0.284,0,0.059,0.476,0.181
1222,0.877,0,0.006,0.074,0.043
1223,0.641,0,0.006,0.211,0.142
1224,0.019,0.012,0.194,0.087,0.688
1225,0.113,0.048,0.055,0.096,0.688
1226,0.772,0,0.01,0.049,0.169
1227,0.282,0.007,0.039,0.52,0.152
1228,0.102,0.017,0.032,0.177,0.672
1229,0.191,0,0.01,0.111,0.688
1230,0.736,0,0.016,0.022,0.226
1231,0.826,0,0,0.101,0.073
1232,0.922,0.004,0.004,0.028,0.042
1233,0.4,0,0.071,0.4,0.129
1234,0.004,0.031,0.082,0.017,0.866
1235,0.331,0,0.016,0.597,0.056
1236,0.688,0,0.02,0.174,0.118
1237,0.423,0,0.027,0.119,0.431
1238,0.77,0,0.017,0.125,0.088
1239,0,0.014,0.078,0.013,0.895
1240,0.495,0.001,0.032,0.416,0.056
1241,0.602,0.003,0.066,0.173,0.156
1242,0.023,0.005,0.065,0.054,0.853
1243,0.099,0.055,0.098,0.097,0.651
1244,0.152,0.004,0.075,0.596,0.173
1245,0.009,0.056,0.531,0.038,0.366
1246,0.017,0.009,0.37,0.128,0.476
1247,0.645,0,0.007,0.256,0.092
1248,0.624,0.001,0.016,0.041,0.318
1249,0.739,0,0.009,0.071,0.181
1250,0.061,0.01,0.136,0.046,0.747
1251,0.396,0.003,0.018,0.501,0.082
1252,0.739,0.001,0.015,0.079,0.166
1253,0.623,0,0.007,0.318,0.052
1254,0.001,0.026,0.092,0.012,0.869
1255,0.435,0,0.004,0.13,0.431
1256,0.565,0,0.028,0.313,0.094
1257,0.565,0.001,0.019,0.349,0.066
1258,0.001,0.014,0.068,0.007,0.91
1259,0.338,0.002,0.059,0.516,0.085
1260,0.889,0.002,0.017,0.031,0.061
1261,0.241,0,0.053,0.495,0.211
1262,0.311,0.004,0.023,0.265,0.397
1263,0.504,0,0.056,0.334,0.106
1264,0.342,0.011,0.101,0.093,0.453
1265,0.391,0.001,0.046,0.202,0.36
1266,0.062,0.008,0.086,0.283,0.561
1267,0.748,0.001,0.02,0.146,0.085
1268,0.541,0,0.024,0.268,0.167
1269,0.539,0.003,0.021,0.015,0.422
1270,0.514,0,0.013,0.437,0.036
1271,0.627,0.001,0.01,0.205,0.157
1272,0.298,0,0.015,0.015,0.672
1273,0.16,0.002,0.047,0.685,0.106
1274,0.336,0,0.045,0.341,0.278
1275,0.201,0.001,0.052,0.193,0.553
1276,0.618,0,0.02,0.123,0.239
1277,0.217,0.05,0.068,0.044,0.621
1278,0.032,0.005,0.039,0.188,0.736
1279,0.006,0.061,0.369,0.019,0.545
1280,0.632,0,0.013,0.065,0.29
1281,0.036,0.178,0.317,0.162,0.307
1282,0.406,0.001,0.06,0.234,0.299
1283,0.107,0.002,0.089,0.362,0.44
1284,0.581,0,0.005,0.149,0.265
1285,0.401,0.002,0.042,0.401,0.154
1286,0.008,0.02,0.081,0.008,0.883
1287,0.735,0,0.011,0.12,0.134
1288,0.049,0.004,0.032,0.252,0.663
1289,0.26,0.035,0.019,0.553,0.133
1290,0.001,0.029,0.05,0.005,0.915
1291,0.355,0.001,0.063,0.329,0.252
1292,0.798,0.007,0.029,0.046,0.12
1293,0.882,0,0.025,0.066,0.027
1294,0.092,0.009,0.087,0.303,0.509
1295,0.758,0,0.001,0.216,0.025
1296,0.475,0,0.057,0.124,0.344
1297,0,0.014,0.113,0.008,0.865
1298,0.507,0,0.009,0.405,0.079
1299,0.019,0.001,0.064,0.297,0.619
1300,0.002,0.016,0.17,0.01,0.802
1301,0.177,0.014,0.063,0.153,0.593
1302,0.501,0,0.019,0.315,0.165
