ID,Adoption,Died,Euthanasia,Return_to_owner,Transfer
655,0.79,0.001,0.011,0.048,0.15
656,0.093,0.025,0.03,0.209,0.643
657,0.041,0.099,0.17,0.094,0.596
658,0.605,0,0.044,0.235,0.116
659,0.811,0.001,0.005,0.03,0.153
660,0.678,0,0.027,0.231,0.064
661,0.002,0.074,0.074,0.016,0.834
662,0.639,0,0.024,0.059,0.278
663,0.597,0.001,0.013,0.17,0.219
664,0.271,0.002,0.044,0.484,0.199
665,0.53,0,0.011,0.225,0.234
666,0.805,0,0.004,0.091,0.1
667,0.287,0.001,0.155,0.318,0.239
668,0.688,0,0.013,0.202,0.097
669,0.442,0,0.037,0.29,0.231
670,0.601,0,0.021,0.203,0.175
671,0.11,0.02,0.022,0.033,0.815
672,0.521,0,0.007,0.24,0.232
673,0.001,0.027,0.126,0.017,0.829
674,0.441,0.001,0.05,0.289,0.219
675,0.351,0.001,0.032,0.13,0.486
676,0.015,0.017,0.139,0.036,0.793
677,0.027,0.068,0.146,0.012,0.747
678,0.467,0.002,0.115,0.084,0.332
679,0.103,0.007,0.163,0.179,0.548
680,0.374,0,0.027,0.31,0.289
681,0.095,0.006,0.048,0.144,0.707
682,0.5,0,0.067,0.318,0.115
683,0.693,0.002,0.022,0.035,0.248
684,0.654,0,0.009,0.144,0.193
685,0.345,0.001,0.035,0.491,0.128
686,0.765,0,0.009,0.126,0.1
687,0.011,0.022,0.152,0.009,0.806
688,0.833,0,0.008,0.076,0.083
689,0.391,0,0.028,0.286,0.295
690,0.809,0.004,0.014,0.016,0.157
691,0.479,0,0.048,0.273,0.2
692,0.549,0.001,0.014,0.153,0.283
693,0.297,0.001,0.072,0.467,0.163
694,0.552,0,0.035,0.276,0.137
695,0.556,0.007,0.056,0.229,0.152
696,0.001,0.015,0.178,0.013,0.793
697,0.326,0,0.118,0.377,0.179
698,0.003,0.022,0.146,0.023,0.806
699,0.149,0.007,0.034,0.191,0.619
700,0.058,0.008,0.098,0.417,0.419
701,0.207,0.009,0.267,0.058,0.459
702,0.71,0,0.006,0.115,0.169
703,0.164,0.027,0.074,0.009,0.726
704,0.693,0.002,0.031,0.028,0.246
705,0.294,0.001,0.026,0.154,0.525
706,0.77,0.002,0.004,0.048,0.176
707,0.402,0.03,0.084,0.233,0.251
708,0.132,0.011,0.029,0.259,0.569
709,0.42,0.001,0.006,0.495,0.078
710,0.504,0,0.011,0.287,0.198
711,0.561,0,0.028,0.307,0.104
712,0.839,0,0.003,0.013,0.145
713,0,0.038,0.063,0.014,0.885
714,0.378,0,0.061,0.222,0.339
715,0.312,0,0.009,0.312,0.367
716,0.624,0,0.019,0.258,0.099
717,0.898,0.002,0.003,0.027,0.07
718,0,0.016,0.094,0.004,0.886
719,0.264,0,0.114,0.435,0.187
720,0.652,0,0.011,0.118,0.219
721,0.472,0,0.008,0.224,0.296
722,0.787,0.002,0.004,0.023,0.184
723,0.923,0,0.006,0.013,0.058
724,0.346,0,0.054,0.25,0.35
725,0.897,0.002,0.003,0.028,0.07
726,0.45,0.001,0.021,0.29,0.238
727,0.289,0.001,0.056,0.479,0.175
728,0.204,0.003,0.066,0.5,0.227
729,0.93,0.001,0.008,0.008,0.053
730,0.858,0,0.008,0.022,0.112
731,0.014,0.12,0.247,0.008,0.611
732,0.337,0,0.03,0.463,0.17
733,0.013,0.078,0.181,0.012,0.716
734,0.316,0,0.031,0.404,0.249
735,0.076,0,0.035,0.551,0.338
736,0.847,0,0.007,0.023,0.123
737,0.046,0.006,0.201,0.387,0.36
738,0.34,0.047,0.04,0.045,0.528
739,0.002,0.014,0.075,0.007,0.902
740,0.798,0,0.024,0.051,0.127
741,0.315,0.002,0.154,0.153,0.376
742,0.563,0.013,0.123,0.153,0.148
743,0.425,0,0.015,0.097,0.463
744,0.205,0.047,0.033,0.008,0.707
745,0.565,0,0.004,0.164,0.267
746,0.011,0.005,0.092,0.067,0.825
747,0.633,0,0.002,0.209,0.156
748,0.376,0.002,0.135,0.277,0.21
749,0.452,0,0.027,0.299,0.222
750,0.046,0.011,0.2,0.018,0.725
751,0.449,0,0.023,0.41,0.118
752,0,0.013,0.11,0.007,0.87
753,0.096,0.016,0.051,0.38,0.457
754,0.714,0,0.007,0.167,0.112
755,0.696,0.001,0.021,0.206,0.076
756,0.452,0,0.051,0.329,0.168
757,0.04,0.013,0.086,0.511,0.35
758,0.091,0.001,0.132,0.583,0.193
759,0.354,0,0.017,0.435,0.194
760,0.603,0,0.003,0.014,0.38
761,0.597,0,0.022,0.082,0.299
762,0.603,0.001,0.042,0.02,0.334
763,0.003,0.033,0.258,0.009,0.697
764,0.003,0.008,0.157,0.008,0.824
765,0.004,0.019,0.13,0.023,0.824
766,0.856,0.001,0.061,0.018,0.064
767,0.012,0.03,0.146,0.01,0.802
768,0.382,0.001,0.048,0.357,0.212
769,0.001,0.015,0.074,0.013,0.897
770,0.002,0.032,0.056,0.01,0.9
771,0.661,0,0.001,0.043,0.295
772,0.001,0.03,0.18,0.007,0.782
773,0.37,0.001,0.017,0.528,0.084
774,0.681,0.001,0.017,0.158,0.143
775,0.009,0.007,0.147,0.016,0.821
776,0.696,0,0.029,0.143,0.132
777,0.021,0.035,0.069,0.494,0.381
778,0.311,0,0.033,0.425,0.231
779,0.383,0.001,0.035,0.37,0.211
780,0.21,0.104,0.038,0.011,0.637
781,0.525,0,0.035,0.345,0.095
782,0.235,0.043,0.096,0.498,0.128
783,0.444,0,0.069,0.236,0.251
784,0.463,0,0.022,0.379,0.136
785,0.046,0.022,0.109,0.065,0.758
786,0.607,0,0.011,0.211,0.171
787,0.034,0.006,0.091,0.283,0.586
788,0.395,0.002,0.064,0.405,0.134
789,0.404,0,0.028,0.456,0.112
790,0.54,0.002,0.006,0.158,0.294
791,0.467,0,0.024,0.062,0.447
792,0.107,0.019,0.042,0.282,0.55
793,0.608,0,0.003,0.173,0.216
794,0.385,0,0.022,0.428,0.165
795,0.276,0.008,0.06,0.432,0.224
796,0.061,0.003,0.022,0.189,0.725
797,0.607,0,0.032,0.233,0.128
798,0.659,0,0.021,0.24,0.08
799,0.405,0,0.026,0.207,0.362
800,0.379,0,0.027,0.432,0.162
801,0.826,0,0.003,0.109,0.062
802,0.241,0,0.069,0.504,0.186
803,0.676,0.002,0.016,0.02,0.286
804,0.622,0,0.007,0.292,0.079
805,0.611,0.01,0.058,0.132,0.189
806,0.065,0.158,0.171,0.016,0.59
807,0.593,0.01,0.022,0.052,0.323
808,0.632,0,0.002,0.15,0.216
809,0.133,0.062,0.09,0.319,0.396
810,0.003,0.029,0.069,0.014,0.885
811,0.347,0,0.031,0.427,0.195
812,0.707,0,0.019,0.16,0.114
813,0.458,0,0.005,0.394,0.143
814,0.298,0,0.028,0.127,0.547
815,0.283,0,0.086,0.41,0.221
816,0.434,0,0.046,0.148,0.372
817,0.757,0,0.003,0.133,0.107
818,0.208,0,0.046,0.577,0.169
819,0.61,0,0.007,0.034,0.349
820,0.418,0,0.017,0.099,0.466
821,0.028,0.019,0.07,0.07,0.813
822,0.071,0.114,0.087,0.016,0.712
823,0.002,0.031,0.063,0.008,0.896
824,0.362,0,0.017,0.329,0.292
825,0.562,0,0.015,0.262,0.161
826,0.328,0.049,0.05,0.047,0.526
827,0.064,0.047,0.198,0.013,0.678
828,0.64,0,0.029,0.146,0.185
829,0.227,0,0.046,0.379,0.348
830,0.007,0.09,0.042,0.074,0.787
831,0.883,0.002,0.003,0.022,0.09
832,0.394,0.001,0.007,0.477,0.121
833,0.276,0.035,0.067,0.031,0.591
834,0.662,0,0.031,0.083,0.224
835,0.166,0.001,0.088,0.615,0.13
836,0.26,0.001,0.05,0.483,0.206
837,0.421,0.001,0.102,0.347,0.129
838,0.015,0.039,0.538,0.05,0.358
839,0.012,0.037,0.175,0.014,0.762
840,0.449,0.005,0.042,0.352,0.152
841,0.788,0,0.007,0.029,0.176
842,0.824,0.001,0.009,0.018,0.148
843,0.376,0.001,0.072,0.244,0.307
844,0.339,0.01,0.041,0.397,0.213
845,0.803,0.001,0.005,0.022,0.169
846,0.252,0.001,0.085,0.48,0.182
847,0.767,0,0.011,0.028,0.194
848,0,0.019,0.252,0.007,0.722
849,0.398,0,0.051,0.302,0.249
850,0.376,0,0.024,0.445,0.155
851,0.627,0.001,0.016,0.222,0.134
852,0.467,0,0.053,0.312,0.168
853,0.03,0.007,0.113,0.102,0.748
854,0.282,0,0.061,0.459,0.198
855,0.728,0.001,0.007,0.107,0.157
856,0.006,0.024,0.15,0.024,0.796
857,0.577,0,0.003,0.294,0.126
858,0.086,0.001,0.126,0.247,0.54
859,0.887,0,0.003,0.02,0.09
860,0.401,0,0.052,0.385,0.162
861,0.002,0.008,0.021,0.001,0.968
862,0.303,0,0.081,0.459,0.157
863,0.691,0,0.001,0.072,0.236
864,0.002,0.022,0.108,0.008,0.86
865,0.001,0.02,0.118,0.008,0.853
866,0.444,0,0.037,0.326,0.193
867,0.002,0.019,0.075,0.01,0.894
868,0.571,0.001,0.013,0.256,0.159
869,0.006,0.039,0.348,0.012,0.595
870,0.615,0,0.013,0.261,0.111
871,0.405,0,0.016,0.432,0.147
872,0.379,0,0.023,0.321,0.277
873,0.353,0.002,0.026,0.395,0.224
874,0.718,0.004,0.02,0.012,0.246
875,0.594,0.001,0.022,0.311,0.072
876,0.328,0.001,0.088,0.443,0.14
877,0.831,0,0.002,0.012,0.155
878,0.409,0.001,0.01,0.195,0.385
879,0.24,0.001,0.048,0.537,0.174
880,0.201,0.001,0.085,0.503,0.21
881,0.874,0.003,0.008,0.051,0.064
882,0.881,0.002,0.017,0.019,0.081
883,0.343,0,0.029,0.487,0.141
884,0.326,0.001,0.037,0.481,0.155
885,0.93,0.002,0.01,0.024,0.034
886,0.239,0.002,0.031,0.52,0.208
887,0.305,0.001,0.026,0.236,0.432
888,0.724,0.002,0.017,0.021,0.236
889,0.829,0.001,0.017,0.022,0.131
890,0.002,0.007,0.029,0.001,0.961
891,0.071,0.015,0.095,0.458,0.361
892,0.067,0.001,0.059,0.281,0.592
893,0.936,0,0.012,0.018,0.034
894,0.076,0,0.191,0.525,0.208
895,0.001,0.014,0.548,0.022,0.415
896,0.403,0.037,0.053,0.021,0.486
897,0.769,0.001,0.01,0.027,0.193
898,0.573,0.002,0.027,0.317,0.081
899,0.057,0.045,0.223,0.016,0.659
900,0,0.019,0.106,0.004,0.871
901,0.864,0,0.004,0.021,0.111
902,0.57,0.001,0.027,0.267,0.135
903,0.012,0.026,0.162,0.009,0.791
904,0.817,0.002,0.005,0.028,0.148
905,0.789,0,0.013,0.027,0.171
906,0.666,0,0.007,0.17,0.157
907,0.62,0.001,0.04,0.221,0.118
908,0,0.008,0.099,0.006,0.887
909,0.458,0.002,0.037,0.349,0.154
910,0.245,0.001,0.048,0.529,0.177
911,0.111,0.002,0.067,0.022,0.798
912,0.002,0.012,0.172,0.006,0.808
913,0.261,0.002,0.042,0.545,0.15
914,0.249,0.04,0.086,0.013,0.612
915,0.031,0.006,0.074,0.09,0.799
916,0.295,0,0.15,0.351,0.204
917,0.342,0,0.037,0.31,0.311
918,0,0.015,0.063,0.043,0.879
919,0.012,0.022,0.366,0.015,0.585
920,0.27,0.004,0.032,0.523,0.171
921,0.714,0,0.008,0.156,0.122
922,0.495,0,0.01,0.279,0.216
923,0.588,0,0.021,0.141,0.25
924,0.442,0.032,0.037,0.011,0.478
925,0.888,0,0.002,0.018,0.092
926,0.604,0,0.023,0.041,0.332
927,0.702,0.001,0.03,0.122,0.145
928,0.353,0,0.046,0.428,0.173
929,0.41,0.001,0.03,0.44,0.119
930,0.764,0,0.014,0.109,0.113
931,0.004,0.04,0.068,0.012,0.876
932,0.277,0,0.034,0.239,0.45
933,0.794,0.002,0.004,0.074,0.126
934,0.472,0,0.025,0.217,0.286
935,0,0.019,0.257,0.025,0.699
936,0.68,0,0.024,0.093,0.203
937,0.564,0,0.037,0.263,0.136
938,0.001,0.027,0.11,0.018,0.844
939,0.309,0.036,0.032,0.031,0.592
940,0.409,0,0.024,0.213,0.354
941,0.358,0.001,0.039,0.423,0.179
942,0.369,0.001,0.029,0.185,0.416
943,0.379,0,0.056,0.34,0.225
944,0.002,0.021,0.064,0.012,0.901
945,0.193,0.003,0.117,0.511,0.176
946,0.377,0,0.051,0.375,0.197
947,0.212,0,0.152,0.454,0.182
948,0.108,0.012,0.091,0.387,0.402
949,0.044,0,0.32,0.424,0.212
950,0.844,0,0.01,0.022,0.124
951,0.187,0,0.05,0.596,0.167
952,0.026,0.012,0.189,0.09,0.683
953,0.891,0,0.005,0.023,0.081
954,0.32,0,0.063,0.455,0.162
955,0.33,0.002,0.026,0.547,0.095
956,0.365,0.004,0.029,0.184,0.418
957,0.554,0,0.01,0.092,0.344
958,0.003,0.06,0.081,0.011,0.845
959,0.72,0,0.005,0.023,0.252
960,0.246,0.027,0.018,0.02,0.689
961,0.643,0.001,0.014,0.218,0.124
962,0.014,0.055,0.493,0.101,0.337
963,0.011,0.072,0.165,0.013,0.739
964,0.562,0.001,0.008,0.256,0.173
965,0.759,0.001,0.01,0.141,0.089
966,0.236,0,0.071,0.546,0.147
967,0.696,0.001,0,0.192,0.111
968,0.886,0.002,0.02,0.018,0.074
969,0.641,0,0.003,0.142,0.214
970,0.246,0.002,0.075,0.522,0.155
971,0.291,0.013,0.065,0.456,0.175
972,0.282,0.002,0.007,0.42,0.289
973,0.029,0.014,0.122,0.071,0.764
974,0.72,0,0.004,0.018,0.258
975,0.783,0,0.006,0.03,0.181
976,0.599,0,0.032,0.295,0.074
977,0.826,0,0.002,0.02,0.152
978,0.763,0,0.001,0.103,0.133
979,0.783,0,0.014,0.046,0.157
980,0.631,0,0.027,0.088,0.254
981,0.407,0.03,0.035,0.028,0.5
982,0.41,0.005,0.016,0.436,0.133
983,0.491,0,0.01,0.218,0.281
984,0.632,0,0.065,0.255,0.048
985,0.242,0.009,0.063,0.311,0.375
986,0.7,0.002,0.007,0.079,0.212
987,0.755,0.002,0.012,0.034,0.197
988,0.667,0.001,0.005,0.168,0.159
989,0.002,0.029,0.049,0.016,0.904
990,0.681,0.003,0.015,0.115,0.186
991,0.665,0.001,0.021,0.2,0.113
992,0.015,0.011,0.148,0.021,0.805
993,0.362,0.008,0.082,0.406,0.142
994,0.922,0.002,0.007,0.014,0.055
995,0.049,0.002,0.095,0.351,0.503
996,0.739,0.001,0.019,0.072,0.169
997,0.005,0.018,0.151,0.016,0.81
998,0.385,0.003,0.036,0.448,0.128
999,0.602,0,0.013,0.062,0.323
1000,0.262,0,0.02,0.37,0.348
1001,0.084,0.015,0.07,0.386,0.445
1002,0.628,0.002,0.024,0.245,0.101
1003,0.802,0.001,0.008,0.113,0.076
1004,0.381,0,0.029,0.479,0.111
1005,0.842,0.001,0.007,0.016,0.134
1006,0.824,0.003,0.004,0.02,0.149
1007,0.354,0,0.035,0.474,0.137
1008,0.673,0.001,0.011,0.163,0.152
1009,0.246,0,0.067,0.546,0.141
1010,0.001,0.021,0.385,0.008,0.585
1011,0.319,0.001,0.041,0.319,0.32
1012,0.361,0,0.029,0.469,0.141
1013,0.795,0.001,0.029,0.013,0.162
1014,0.634,0,0.007,0.097,0.262
1015,0.082,0.003,0.101,0.022,0.792
1016,0.389,0.001,0.066,0.36,0.184
1017,0.063,0.006,0.199,0.467,0.265
1018,0.138,0,0.055,0.632,0.175
1019,0.004,0.014,0.183,0.015,0.784
1020,0.701,0,0.005,0.041,0.253
1021,0.438,0.001,0.017,0.351,0.193
1022,0.807,0,0.005,0.058,0.13
1023,0.529,0,0.018,0.163,0.29
1024,0.535,0.008,0.012,0.158,0.287
1025,0.204,0,0.065,0.477,0.254
1026,0.688,0.003,0.019,0.15,0.14
1027,0.097,0.006,0.078,0.312,0.507
1028,0.278,0.001,0.094,0.434,0.193
1029,0.124,0.006,0.031,0.121,0.718
1030,0.167,0.006,0.044,0.189,0.594
1031,0.284,0,0.032,0.558,0.126
1032,0.551,0.001,0.055,0.244,0.149
1033,0.169,0.016,0.522,0.065,0.228
1034,0.338,0,0.027,0.51,0.125
1035,0.652,0.001,0.021,0.211,0.115
1036,0.393,0,0.05,0.467,0.09
1037,0.595,0.002,0.013,0.233,0.157
1038,0.835,0,0.009,0.04,0.116
1039,0.234,0.035,0.059,0.032,0.64
1040,0.608,0,0.016,0.132,0.244
1041,0.593,0,0.05,0.121,0.236
1042,0.006,0.01,0.245,0.041,0.698
1043,0.173,0.012,0.073,0.089,0.653
1044,0.085,0.004,0.151,0.425,0.335
1045,0.471,0,0.02,0.112,0.397
1046,0.022,0.033,0.364,0.059,0.522
1047,0.655,0.002,0.004,0.107,0.232
1048,0.281,0,0.067,0.455,0.197
1049,0.633,0.001,0.008,0.156,0.202
1050,0.313,0,0.092,0.4,0.195
1051,0.361,0,0.09,0.406,0.143
1052,0.02,0.002,0.121,0.393,0.464
1053,0.692,0.001,0.004,0.131,0.172
1054,0.392,0,0.026,0.451,0.131
1055,0.014,0.026,0.214,0.065,0.681
1056,0.647,0,0,0.269,0.084
1057,0.919,0,0.006,0.019,0.056
1058,0.045,0,0.192,0.505,0.258
1059,0.238,0.022,0.154,0.097,0.489
1060,0.153,0.057,0.039,0.035,0.716
1061,0.01,0.022,0.132,0.066,0.77
1062,0.465,0,0.056,0.387,0.092
1063,0.319,0,0.051,0.535,0.095
1064,0.004,0.087,0.053,0.012,0.844
1065,0.841,0.003,0.028,0.019,0.109
1066,0.924,0.002,0.005,0.023,0.046
1067,0.036,0.195,0.104,0.373,0.292
1068,0.781,0,0.003,0.111,0.105
1069,0.001,0.033,0.103,0.006,0.857
1070,0.5,0.001,0.015,0.336,0.148
1071,0.633,0.002,0.002,0.048,0.315
1072,0.102,0.119,0.11,0.021,0.648
1073,0.375,0,0.036,0.545,0.044
1074,0.248,0.002,0.086,0.488,0.176
1075,0.802,0,0.033,0.074,0.091
1076,0.585,0,0.007,0.079,0.329
1077,0.35,0.002,0.048,0.318,0.282
1078,0.124,0.003,0.094,0.433,0.346
1079,0.869,0.002,0.016,0.02,0.093
1080,0.23,0.001,0.025,0.656,0.088
1081,0.206,0.027,0.086,0.027,0.654
1082,0.098,0.096,0.062,0.018,0.726
1083,0.771,0.003,0.001,0.022,0.203
1084,0.009,0.03,0.042,0.07,0.849
1085,0.403,0.002,0.044,0.417,0.134
1086,0.322,0,0.072,0.353,0.253
1087,0.285,0,0.087,0.469,0.159
1088,0.036,0.012,0.095,0.135,0.722
1089,0.046,0.002,0.105,0.503,0.344
1090,0.004,0.013,0.073,0.037,0.873
1091,0.456,0,0.088,0.387,0.069
1092,0.594,0.001,0.02,0.17,0.215
1093,0.218,0.046,0.037,0.037,0.662
1094,0.149,0.035,0.048,0.31,0.458
1095,0.167,0.006,0.031,0.238,0.558
1096,0.443,0.002,0.036,0.364,0.155
1097,0.004,0.022,0.067,0.012,0.895
1098,0.132,0,0.113,0.637,0.118
1099,0.056,0.006,0.187,0.467,0.284
1100,0.293,0.009,0.089,0.459,0.15
1101,0.004,0.024,0.252,0.01,0.71
1102,0.437,0.002,0.069,0.37,0.122
1103,0,0.012,0.112,0.006,0.87
1104,0.696,0,0.009,0.159,0.136
1105,0.001,0.022,0.187,0.039,0.751
1106,0.39,0.008,0.054,0.404,0.144
1107,0.352,0.001,0.056,0.275,0.316
1108,0.309,0,0.025,0.491,0.175
1109,0.664,0,0.005,0.058,0.273
1110,0.001,0.021,0.216,0.013,0.749
1111,0.827,0,0,0.053,0.12
1112,0.15,0.007,0.073,0.247,0.523
1113,0.576,0,0.004,0.169,0.251
1114,0.344,0.001,0.043,0.374,0.238
1115,0.023,0.029,0.419,0.105,0.424
1116,0.242,0.001,0.083,0.509,0.165
1117,0.117,0.001,0.025,0.131,0.726
1118,0.397,0,0.014,0.453,0.136
1119,0.696,0.005,0.008,0.204,0.087
1120,0.443,0.001,0.058,0.375,0.123
1121,0.1,0.102,0.079,0.016,0.703
1122,0.763,0.001,0.019,0.019,0.198
1123,0.004,0.005,0.213,0.044,0.734
1124,0.818,0.023,0.003,0.027,0.129
1125,0.396,0,0.019,0.156,0.429
1126,0.637,0.004,0.021,0.077,0.261
1127,0.047,0.003,0.052,0.288,0.61
1128,0.636,0,0.09,0.155,0.119
1129,0.616,0.001,0.007,0.242,0.134
1130,0.282,0.001,0.043,0.451,0.223
1131,0.654,0.003,0.016,0.255,0.072
1132,0.16,0.133,0.023,0.028,0.656
1133,0.832,0,0.003,0.027,0.138
1134,0.055,0.004,0.18,0.149,0.612
1135,0.007,0.079,0.178,0.014,0.722
1136,0.001,0.016,0.102,0.005,0.876
1137,0.125,0.006,0.194,0.092,0.583
1138,0.762,0.001,0.006,0.118,0.113
1139,0.696,0.001,0.01,0.216,0.077
1140,0.379,0,0.013,0.072,0.536
1141,0.235,0,0.005,0.167,0.593
1142,0.834,0,0.005,0.088,0.073
1143,0.711,0.001,0.01,0.142,0.136
1144,0.073,0.007,0.087,0.502,0.331
1145,0.006,0.028,0.645,0.009,0.312
1146,0.691,0,0.008,0.084,0.217
1147,0.238,0.001,0.077,0.503,0.181
1148,0.71,0,0.004,0.034,0.252
1149,0.393,0.002,0.11,0.41,0.085
1150,0.547,0,0.011,0.291,0.151
1151,0.822,0.001,0.019,0.02,0.138
1152,0.524,0,0.042,0.266,0.168
1153,0.84,0.003,0.021,0.008,0.128
1154,0.375,0.034,0.021,0.016,0.554
1155,0.272,0.002,0.084,0.428,0.214
1156,0.402,0,0.023,0.205,0.37
1157,0.16,0.002,0.086,0.579,0.173
1158,0.197,0.005,0.076,0.573,0.149
1159,0.253,0.001,0.056,0.552,0.138
1160,0.302,0.012,0.039,0.123,0.524
1161,0.65,0,0.01,0.02,0.32
1162,0.757,0.001,0.004,0.023,0.215
1163,0.151,0.005,0.146,0.487,0.211
1164,0.439,0.001,0.02,0.449,0.091
1165,0.233,0.001,0.263,0.289,0.214
1166,0.475,0,0.017,0.113,0.395
1167,0.083,0.008,0.201,0.18,0.528
1168,0.312,0,0.042,0.511,0.135
1169,0.04,0.003,0.103,0.456,0.398
1170,0,0.024,0.097,0.009,0.87
1171,0.435,0,0.016,0.273,0.276
1172,0.413,0.032,0.074,0.023,0.458
1173,0.694,0,0.007,0.085,0.214
1174,0.002,0.016,0.098,0.009,0.875
1175,0.709,0.001,0.009,0.198,0.083
1176,0.785,0.007,0.015,0.008,0.185
1177,0.71,0.003,0.04,0.057,0.19
1178,0.637,0.002,0.045,0.193,0.123
1179,0.713,0.03,0.022,0.13,0.105
1180,0.013,0.035,0.288,0.027,0.637
1181,0.006,0.036,0.305,0.025,0.628
1182,0.661,0.003,0.013,0.235,0.088
1183,0.849,0,0.005,0.06,0.086
1184,0.755,0,0.005,0.032,0.208
1185,0.869,0.005,0.03,0.034,0.062
1186,0.01,0.059,0.059,0.068,0.804
1187,0.452,0.001,0.013,0.206,0.328
1188,0.038,0.003,0.138,0.382,0.439
1189,0.205,0.001,0.052,0.566,0.176
1190,0.009,0.081,0.051,0.016,0.843
1191,0.753,0,0.006,0.112,0.129
1192,0,0.018,0.08,0.005,0.897
1193,0.051,0.004,0.178,0.356,0.411
1194,0.337,0,0.082,0.487,0.094
1195,0.07,0.023,0.178,0.396,0.333
1196,0.34,0.003,0.032,0.494,0.131
1197,0.351,0.001,0.015,0.476,0.157
1198,0.277,0,0.055,0.387,0.281
1199,0.725,0.005,0.042,0.113,0.115
1200,0.706,0.013,0.012,0.093,0.176
1201,0.007,0.027,0.17,0.017,0.779
1202,0.645,0,0.003,0.067,0.285
1203,0.6,0.001,0.009,0.038,0.352
1204,0.006,0.014,0.158,0.038,0.784
1205,0.002,0.011,0.081,0.015,0.891
1206,0.567,0,0.021,0.279,0.133
1207,0.217,0.005,0.24,0.08,0.458
1208,0.695,0,0.006,0.128,0.171
1209,0.104,0.006,0.056,0.252,0.582
1210,0.279,0.001,0.127,0.499,0.094
1211,0.609,0,0.012,0.089,0.29
1212,0.823,0.004,0.002,0.02,0.151
1213,0.578,0,0.002,0.144,0.276
1214,0.011,0.119,0.078,0.018,0.774
1215,0.92,0.002,0.009,0.008,0.061
1216,0.404,0.001,0.067,0.37,0.158
1217,0.326,0.002,0.059,0.355,0.258
1218,0.183,0.037,0.026,0.01,0.744
1219,0.302,0,0.127,0.45,0.121
1220,0.01,0.012,0.316,0.019,0.643
1221,0.393,0,0.042,0.417,0.148
1222,0.861,0.002,0.007,0.053,0.077
1223,0.721,0.001,0.009,0.097,0.172
1224,0.027,0.016,0.176,0.103,0.678
1225,0.11,0.021,0.048,0.099,0.722
1226,0.698,0,0.027,0.053,0.222
1227,0.267,0.032,0.039,0.535,0.127
1228,0.093,0.025,0.03,0.209,0.643
1229,0.3,0.001,0.006,0.179,0.514
1230,0.736,0,0.005,0.028,0.231
1231,0.715,0,0.001,0.095,0.189
1232,0.892,0.003,0.013,0.022,0.07
1233,0.498,0,0.033,0.315,0.154
1234,0.002,0.023,0.1,0.022,0.853
1235,0.305,0,0.051,0.539,0.105
1236,0.716,0.001,0.011,0.181,0.091
1237,0.471,0.001,0.02,0.2,0.308
1238,0.658,0.002,0.015,0.094,0.231
1239,0,0.023,0.106,0.012,0.859
1240,0.403,0,0.068,0.429,0.1
1241,0.637,0.003,0.114,0.115,0.131
1242,0.015,0.013,0.06,0.06,0.852
1243,0.13,0.033,0.062,0.105,0.67
1244,0.087,0.006,0.065,0.401,0.441
1245,0.014,0.084,0.506,0.037,0.359
1246,0.018,0.008,0.413,0.118,0.443
1247,0.548,0,0.01,0.176,0.266
1248,0.568,0,0.021,0.051,0.36
1249,0.559,0,0.01,0.041,0.39
1250,0.076,0.017,0.148,0.036,0.723
1251,0.342,0,0.049,0.49,0.119
1252,0.754,0.001,0.003,0.141,0.101
1253,0.655,0,0.01,0.193,0.142
1254,0.001,0.02,0.09,0.011,0.878
1255,0.668,0,0.003,0.095,0.234
1256,0.533,0,0.022,0.367,0.078
1257,0.548,0.001,0.01,0.252,0.189
1258,0,0.017,0.077,0.009,0.897
1259,0.292,0,0.09,0.532,0.086
1260,0.819,0.007,0.03,0.011,0.133
1261,0.277,0.001,0.032,0.55,0.14
1262,0.414,0,0.008,0.111,0.467
1263,0.446,0.001,0.032,0.377,0.144
1264,0.175,0.02,0.058,0.091,0.656
1265,0.327,0,0.029,0.367,0.277
1266,0.105,0.003,0.05,0.298,0.544
1267,0.719,0,0.01,0.151,0.12
1268,0.522,0,0.027,0.246,0.205
1269,0.719,0.002,0.031,0.029,0.219
1270,0.391,0.002,0.015,0.486,0.106
1271,0.702,0.003,0.009,0.191,0.095
1272,0.432,0.003,0.018,0.02,0.527
1273,0.149,0.001,0.053,0.735,0.062
1274,0.362,0.001,0.03,0.35,0.257
1275,0.261,0,0.046,0.227,0.466
1276,0.598,0,0.013,0.066,0.323
1277,0.356,0.06,0.085,0.013,0.486
1278,0.059,0.007,0.048,0.236,0.65
1279,0.005,0.036,0.245,0.01,0.704
1280,0.642,0,0.033,0.06,0.265
1281,0.035,0.227,0.278,0.096,0.364
1282,0.459,0,0.025,0.308,0.208
1283,0.058,0,0.073,0.234,0.635
1284,0.634,0.002,0.008,0.156,0.2
1285,0.339,0,0.035,0.486,0.14
1286,0.006,0.024,0.192,0.015,0.763
1287,0.737,0,0.019,0.163,0.081
1288,0.074,0.003,0.032,0.247,0.644
1289,0.324,0.009,0.016,0.538,0.113
1290,0.003,0.038,0.052,0.01,0.897
1291,0.421,0,0.064,0.337,0.178
1292,0.866,0.015,0.023,0.026,0.07
1293,0.854,0.001,0.016,0.031,0.098
1294,0.08,0.026,0.062,0.307,0.525
1295,0.721,0.002,0.006,0.166,0.105
1296,0.552,0,0.034,0.189,0.225
1297,0.009,0.007,0.305,0.026,0.653
1298,0.383,0,0.048,0.349,0.22
